"Earnest Fellowship";["ODY"];["W"];2.0;"Enchantment";["Enchantment"];;;"{1}{W}";
"Earsplitting Rats";["JUD"];["B"];4.0;"Creature — Rat";["Creature"];"2";"1";"{3}{B}";
"Earth";["AKH","PAKH"];["R"];2;"Sorcery";["Sorcery"];;;"{X}{R}{R}";
"Earth Elemental";["10E","2ED","3ED","4ED","BBD","CED","CEI","DPA","FBB","IMA","LEA","LEB","PS11","S99","SUM"];["R"];5.0;"Creature — Elemental";["Creature"];"4";"5";"{3}{R}{R}";
"Earth Rift";["ODY"];["R"];4.0;"Sorcery";["Sorcery"];;;"{3}{R}";
"Earth Servant";["DDI","M11"];["R"];6.0;"Creature — Elemental";["Creature"];"4";"4";"{5}{R}";
"Earth Surge";["GPT"];["G"];4.0;"Enchantment";["Enchantment"];;;"{3}{G}";
"Earth-Origin Yak";["GS1","PZ2"];["W"];4.0;"Creature — Ox";["Creature"];"2";"4";"{3}{W}";
"Earthbind";["2ED","3ED","CED","CEI","FBB","LEA","LEB","SUM"];["R"];1.0;"Enchantment — Aura";["Enchantment"];;;"{R}";
"Earthblighter";["LGN"];["B"];2.0;"Creature — Human Cleric";["Creature"];"1";"1";"{1}{B}";
"Earthbrawn";["MOR"];["G"];2.0;"Instant";["Instant"];;;"{1}{G}";
"Earthcraft";["TMP"];["G"];2.0;"Enchantment";["Enchantment"];;;"{1}{G}";
"Earthen Arms";["BFZ"];["G"];2.0;"Sorcery";["Sorcery"];;;"{1}{G}";
"Earthen Goo";["CSP"];["R"];3.0;"Creature — Ooze";["Creature"];"2";"2";"{2}{R}";
"Earthlink";["ICE","ME2"];["B","G","R"];6.0;"Enchantment";["Enchantment"];;;"{3}{B}{R}{G}";
"Earthlore";["ICE"];["G"];1.0;"Enchantment — Aura";["Enchantment"];;;"{G}";
"Earthquake";["2ED","3ED","4ED","5ED","6ED","7ED","C15","C17","CED","CEI","CM2","CMA","CMD","FBB","LEA","LEB","M10","P02","POR","PTC","SUM","WC97","WC99"];["R"];1.0;"Sorcery";["Sorcery"];;;"{X}{R}";
"Earthshaker";["CHK"];["R"];6.0;"Creature — Spirit";["Creature"];"4";"5";"{4}{R}{R}";
"Earthshaker Khenra";["HOU","PHOU"];["R"];2.0;"Creature — Jackal Warrior";["Creature"];"2";"1";"{1}{R}";
"Earthshaking Si";["GS1","PZ2"];["G"];6.0;"Creature — Beast";["Creature"];"5";"5";"{5}{G}";
"Earwig Squad";["MMA","MOR","PLPA","PRM"];["B"];5.0;"Creature — Goblin Rogue";["Creature"];"5";"3";"{3}{B}{B}";
"Eastern Paladin";["7ED","8ED","USG"];["B"];4.0;"Creature — Zombie Knight";["Creature"];"3";"3";"{2}{B}{B}";
"Eaten by Spiders";["AVR"];["G"];3.0;"Instant";["Instant"];;;"{2}{G}";
"Eater of Days";["DST"];[];4.0;"Artifact Creature — Leviathan";["Artifact","Creature"];"9";"8";"{4}";
"Eater of Hope";["BNG","C15","CMA","PBNG","PRM"];["B"];7.0;"Creature — Demon";["Creature"];"6";"4";"{5}{B}{B}";
"Eater of the Dead";["DRK","ME1"];["B"];5.0;"Creature — Horror";["Creature"];"3";"4";"{4}{B}";
"Ebon Dragon";["DRB","ME4","POR"];["B"];7.0;"Creature — Dragon";["Creature"];"5";"4";"{5}{B}{B}";
"Ebon Drake";["5DN"];["B"];3.0;"Creature — Drake";["Creature"];"3";"3";"{2}{B}";
"Ebon Praetor";["FEM","ME2"];["B"];6.0;"Creature — Avatar Praetor";["Creature"];"5";"5";"{4}{B}{B}";
"Ebon Stronghold";["5ED","6ED","BTD","FEM","ME2","PD3","PTC"];[];0.0;"Land";["Land"];;;;
"Ebonblade Reaper";["ONS"];["B"];3.0;"Creature — Human Cleric";["Creature"];"1";"1";"{2}{B}";
"Ebony Charm";["MIR","WC97"];["B"];1.0;"Instant";["Instant"];;;"{B}";
"Ebony Horse";["3ED","4ED","ARN","FBB","ME4","SUM"];[];3.0;"Artifact";["Artifact"];;;"{3}";
"Ebony Owl Netsuke";["SOK"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Ebony Rhino";["HML","ME4"];[];7.0;"Artifact Creature — Rhino";["Artifact","Creature"];"4";"5";"{7}";
"Ebony Treefolk";["APC"];["B","G"];3.0;"Creature — Treefolk";["Creature"];"3";"3";"{1}{B}{G}";
"Echo Chamber";["TMP"];[];4.0;"Artifact";["Artifact"];;;"{4}";
"Echo Circlet";["SOM"];[];2.0;"Artifact — Equipment";["Artifact"];;;"{2}";
"Echo Storm";["C18","PZ2"];["U"];5.0;"Sorcery";["Sorcery"];;;"{3}{U}{U}";
"Echo Tracer";["DDN","LGN"];["U"];3.0;"Creature — Human Wizard";["Creature"];"2";"2";"{2}{U}";
"Echoes of the Kin Tree";["DTK"];["W"];2.0;"Enchantment";["Enchantment"];;;"{1}{W}";
"Echoing Boon";["CN2"];[];0.0;"Conspiracy";["Conspiracy"];;;;
"Echoing Calm";["DST"];["W"];2.0;"Instant";["Instant"];;;"{1}{W}";
"Echoing Courage";["A25","CNS","DST","MMA"];["G"];2.0;"Instant";["Instant"];;;"{1}{G}";
"Echoing Decay";["DST"];["B"];2.0;"Instant";["Instant"];;;"{1}{B}";
"Echoing Ruin";["DST"];["R"];2.0;"Sorcery";["Sorcery"];;;"{1}{R}";
"Echoing Truth";["C15","DDF","DST","MMA"];["U"];2.0;"Instant";["Instant"];;;"{1}{U}";
"Eddytrail Hawk";["KLD"];["W"];2.0;"Creature — Bird";["Creature"];"1";"2";"{1}{W}";
"Edgar Markov";["C17","OC17","PZ2"];["B","R","W"];6.0;"Legendary Creature — Vampire Knight";["Creature"];"4";"4";"{3}{R}{W}{B}";
"Edge of Autumn";["DDG","FUT","TD0"];["G"];2.0;"Sorcery";["Sorcery"];;;"{1}{G}";
"Edge of the Divinity";["EVE"];["B","W"];1.0;"Enchantment — Aura";["Enchantment"];;;"{W/B}";
"Edgewalker";["SCG"];["B","W"];3.0;"Creature — Human Cleric";["Creature"];"2";"2";"{1}{W}{B}";
"Edifice of Authority";["AKH"];[];3.0;"Artifact";["Artifact"];;;"{3}";
"Edric, Spymaster of Trest";["C16","CM1","CMD","CNS","PCMD","PZ1","VMA"];["G","U"];3.0;"Legendary Creature — Elf Rogue";["Creature"];"2";"2";"{1}{G}{U}";
"Eel Umbra";["C18","ROE","UMA"];["U"];2.0;"Enchantment — Aura";["Enchantment"];;;"{1}{U}";
"Eerie Interlude";["DDQ","PSOI","SOI"];["W"];3.0;"Instant";["Instant"];;;"{2}{W}";
"Eerie Procession";["CHK"];["U"];3.0;"Sorcery — Arcane";["Sorcery"];;;"{2}{U}";
"Efficient Construction";["AER"];["U"];4.0;"Enchantment";["Enchantment"];;;"{3}{U}";
"Efreet Weaponmaster";["KTK"];["R","U","W"];6.0;"Creature — Efreet Monk";["Creature"];"4";"3";"{3}{U}{R}{W}";
"Ego Erasure";["LRW"];["U"];3.0;"Tribal Instant — Shapeshifter";["Tribal","Instant"];;;"{2}{U}";
"Eidolon of Blossoms";["C18","JOU","PJOU","PRM"];["G"];4.0;"Enchantment Creature — Spirit";["Enchantment","Creature"];"2";"2";"{2}{G}{G}";
"Eidolon of Countless Battles";["BNG"];["W"];3.0;"Enchantment Creature — Spirit";["Enchantment","Creature"];"0";"0";"{1}{W}{W}";
"Eidolon of Rhetoric";["JOU"];["W"];3.0;"Enchantment Creature — Spirit";["Enchantment","Creature"];"1";"4";"{2}{W}";
"Eidolon of the Great Revel";["A25","JOU"];["R"];2.0;"Enchantment Creature — Spirit";["Enchantment","Creature"];"2";"2";"{R}{R}";
"Eiganjo Castle";["CHK"];[];0.0;"Legendary Land";["Land"];;;;
"Eiganjo Free-Riders";["SOK"];["W"];4.0;"Creature — Human Soldier";["Creature"];"3";"4";"{3}{W}";
"Eight-and-a-Half-Tails";["CHK","EMA"];["W"];2.0;"Legendary Creature — Fox Cleric";["Creature"];"2";"2";"{W}{W}";
"Eightfold Maze";["ME3","PTK"];["W"];3.0;"Instant";["Instant"];;;"{2}{W}";
"Ekundu Cyclops";["MIR"];["R"];4.0;"Creature — Cyclops";["Creature"];"3";"4";"{3}{R}";
"Ekundu Griffin";["6ED","MIR"];["W"];4.0;"Creature — Griffin";["Creature"];"2";"2";"{3}{W}";
"El-Hajjâj";["3ED","4ED","ARN","FBB","SUM"];["B"];3.0;"Creature — Human Wizard";["Creature"];"1";"1";"{1}{B}{B}";
"Elaborate Firecannon";["XLN"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Eladamri's Call";["A25","PLS"];["G","W"];2.0;"Instant";["Instant"];;;"{G}{W}";
"Eladamri's Vineyard";["TMP"];["G"];1.0;"Enchantment";["Enchantment"];;;"{G}";
"Eladamri, Lord of Leaves";["TMP"];["G"];2.0;"Legendary Creature — Elf Warrior";["Creature"];"2";"2";"{G}{G}";
"Eland Umbra";["ROE"];["W"];2.0;"Enchantment — Aura";["Enchantment"];;;"{1}{W}";
"Elder Cathar";["DDQ","ISD"];["W"];3.0;"Creature — Human Soldier";["Creature"];"2";"2";"{2}{W}";
"Elder Deep-Fiend";["EMN","PEMN"];[];8.0;"Creature — Eldrazi Octopus";["Creature"];"5";"6";"{8}";
"Elder Druid";["5ED","6ED","7ED","ICE"];["G"];4.0;"Creature — Elf Cleric Druid";["Creature"];"2";"2";"{3}{G}";
"Elder Land Wurm";["4ED","LEG","ME1","REN"];["W"];7.0;"Creature — Dragon Wurm";["Creature"];"5";"5";"{4}{W}{W}{W}";
"Elder Mastery";["CON","DDH"];["B","R","U"];6.0;"Enchantment — Aura";["Enchantment"];;;"{3}{U}{B}{R}";
"Elder Pine of Jukai";["SOK"];["G"];3.0;"Creature — Spirit";["Creature"];"2";"1";"{2}{G}";
"Elder Spawn";["LEG"];["U"];7.0;"Creature — Spawn";["Creature"];"6";"6";"{4}{U}{U}{U}";
"Elder of Laurels";["ISD"];["G"];3.0;"Creature — Human Advisor";["Creature"];"2";"3";"{2}{G}";
"Elderscale Wurm";["M13"];["G"];7.0;"Creature — Wurm";["Creature"];"7";"7";"{4}{G}{G}{G}";
"Elderwood Scion";["C18","PC2","PCA"];["G","W"];5.0;"Creature — Elemental";["Creature"];"4";"4";"{3}{G}{W}";
"Eldrazi Aggressor";["OGW"];[];3.0;"Creature — Eldrazi Drone";["Creature"];"2";"3";"{2}{R}";
"Eldrazi Conscription";["ROE","UMA"];[];8.0;"Tribal Enchantment — Eldrazi Aura";["Tribal","Enchantment"];;;"{8}";
"Eldrazi Devastator";["BFZ"];[];8.0;"Creature — Eldrazi";["Creature"];"8";"9";"{8}";
"Eldrazi Displacer";["OGW","POGW"];[];3.0;"Creature — Eldrazi";["Creature"];"3";"3";"{2}{W}";
"Eldrazi Mimic";["OGW","POGW"];[];2.0;"Creature — Eldrazi";["Creature"];"2";"1";"{2}";
"Eldrazi Monument";["C15","CMA","ZEN"];[];5.0;"Artifact";["Artifact"];;;"{5}";
"Eldrazi Obligator";["OGW","POGW"];[];3.0;"Creature — Eldrazi";["Creature"];"3";"1";"{2}{R}";
"Eldrazi Skyspawner";["BFZ"];[];3.0;"Creature — Eldrazi Drone";["Creature"];"2";"1";"{2}{U}";
"Eldrazi Temple";["DDP","MM2","ROE"];[];0.0;"Land";["Land"];;;;
"Eldritch Evolution";["EMN","PEMN"];["G"];3.0;"Sorcery";["Sorcery"];;;"{1}{G}{G}";
"Electric Eel";["DRK"];["U"];1.0;"Creature — Fish";["Creature"];"1";"1";"{U}";
"Electrickery";["GK1","RTR"];["R"];1.0;"Instant";["Instant"];;;"{R}";
"Electrify";["AKH","M19"];["R"];4.0;"Instant";["Instant"];;;"{3}{R}";
"Electrodominance";["RNA"];["R"];2.0;"Instant";["Instant"];;;"{X}{R}{R}";
"Electrolyze";["CMD","GK1","GPT","IMA","MM2","MMA","PCMP","PIDW","PRM","PZ1"];["R","U"];3.0;"Instant";["Instant"];;;"{1}{U}{R}";
"Electropotence";["ZEN"];["R"];3.0;"Enchantment";["Enchantment"];;;"{2}{R}";
"Electrostatic Bolt";["MRD"];["R"];1.0;"Instant";["Instant"];;;"{R}";
"Electrostatic Field";["GRN"];["R"];2.0;"Creature — Wall";["Creature"];"0";"4";"{1}{R}";
"Electrostatic Pummeler";["KLD","PKLD"];[];3.0;"Artifact Creature — Construct";["Artifact","Creature"];"1";"1";"{3}";
"Electryte";["USG"];["R"];5.0;"Creature — Trilobite Beast";["Creature"];"3";"3";"{3}{R}{R}";
"Elegant Edgecrafters";["KLD"];["G"];6.0;"Creature — Elf Artificer";["Creature"];"3";"4";"{4}{G}{G}";
"Elemental Appeal";["ZEN"];["R"];4.0;"Sorcery";["Sorcery"];;;"{R}{R}{R}{R}";
"Elemental Augury";["ICE","ME2"];["B","R","U"];3.0;"Enchantment";["Enchantment"];;;"{U}{B}{R}";
"Elemental Bond";["C17","ORI"];["G"];3.0;"Enchantment";["Enchantment"];;;"{2}{G}";
"Elemental Mastery";["SHM"];["R"];4.0;"Enchantment — Aura";["Enchantment"];;;"{3}{R}";
"Elemental Resonance";["DIS"];["G"];4.0;"Enchantment — Aura";["Enchantment"];;;"{2}{G}{G}";
"Elemental Uprising";["OGW"];["G"];2.0;"Instant";["Instant"];;;"{1}{G}";
"Elenda, the Dusk Rose";["PRIX","RIX"];["B","W"];4.0;"Legendary Creature — Vampire Knight";["Creature"];"1";"1";"{2}{W}{B}";
"Elephant Ambush";["ODY"];["G"];4.0;"Instant";["Instant"];;;"{2}{G}{G}";
"Elephant Grass";["VIS"];["G"];1.0;"Enchantment";["Enchantment"];;;"{G}";
"Elephant Graveyard";["ARN","ME4"];[];0.0;"Land";["Land"];;;;
"Elephant Guide";["CNS","DDD","EMA","GVL","JUD","VMA"];["G"];3.0;"Enchantment — Aura";["Enchantment"];;;"{2}{G}";
"Elephant Resurgence";["PCY"];["G"];2.0;"Sorcery";["Sorcery"];;;"{1}{G}";
"Elesh Norn, Grand Cenobite";["IMA","J14","MM2","NPH","PRM"];["W"];7.0;"Legendary Creature — Praetor";["Creature"];"4";"7";"{5}{W}{W}";
"Elf Replica";["MRD"];[];3.0;"Artifact Creature — Elf";["Artifact","Creature"];"2";"2";"{3}";
"Elfhame Druid";["DOM"];["G"];2.0;"Creature — Elf Druid";["Creature"];"0";"2";"{1}{G}";
"Elfhame Palace";["8ED","C17","DDE","INV","TD0","WC03"];[];0.0;"Land";["Land"];;;;
"Elfhame Sanctuary";["INV"];["G"];2.0;"Enchantment";["Enchantment"];;;"{1}{G}";
"Elgaud Inquisitor";["DKA"];["W"];4.0;"Creature — Human Cleric";["Creature"];"2";"2";"{3}{W}";
"Elgaud Shieldmate";["AVR"];["U"];4.0;"Creature — Human Soldier";["Creature"];"2";"3";"{3}{U}";
"Eliminate the Competition";["KLD","PKLD"];["B"];5.0;"Sorcery";["Sorcery"];;;"{4}{B}";
"Elite Arcanist";["M14"];["U"];4.0;"Creature — Human Wizard";["Creature"];"1";"1";"{3}{U}";
"Elite Archers";["7ED","8ED","USG"];["W"];6.0;"Creature — Human Soldier Archer";["Creature"];"3";"3";"{5}{W}";
"Elite Arrester";["RNA"];["W"];1.0;"Creature — Human Soldier";["Creature"];"0";"3";"{W}";
"Elite Cat Warrior";["ME4","POR"];["G"];3.0;"Creature — Cat Warrior";["Creature"];"2";"3";"{2}{G}";
"Elite Inquisitor";["ISD","PISD","PRM"];["W"];2.0;"Creature — Human Soldier";["Creature"];"2";"2";"{W}{W}";
"Elite Javelineer";["8ED","TMP"];["W"];3.0;"Creature — Human Soldier";["Creature"];"2";"2";"{2}{W}";
"Elite Scaleguard";["C16","CM2","FRF"];["W"];5.0;"Creature — Human Soldier";["Creature"];"2";"3";"{4}{W}";
"Elite Skirmisher";["BNG"];["W"];3.0;"Creature — Human Soldier";["Creature"];"3";"1";"{2}{W}";
"Elite Vanguard";["DDF","EMA","M10","M11","M12"];["W"];1.0;"Creature — Human Soldier";["Creature"];"2";"1";"{W}";
"Elixir of Immortality";["DDF","M11","M12","M13","M14"];[];1.0;"Artifact";["Artifact"];;;"{1}";
"Elixir of Vitality";["MIR"];[];4.0;"Artifact";["Artifact"];;;"{4}";
"Elkin Bottle";["5ED","DKM","ICE","ME2","PTC"];[];3.0;"Artifact";["Artifact"];;;"{3}";
"Elkin Lair";["VIS"];["R"];4.0;"World Enchantment";["Enchantment"];;;"{3}{R}";
"Elsewhere Flask";["SHM"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Elspeth Tirel";["SOM"];["W"];5.0;"Legendary Planeswalker — Elspeth";["Planeswalker"];;;"{3}{W}{W}";
"Elspeth, Knight-Errant";["ALA","DDF","MD1","MED","MMA"];["W"];4.0;"Legendary Planeswalker — Elspeth";["Planeswalker"];;;"{2}{W}{W}";
"Elspeth, Sun's Champion";["DDO","PRM","THS"];["W"];6.0;"Legendary Planeswalker — Elspeth";["Planeswalker"];;;"{4}{W}{W}";
"Elusive Krasis";["GTC"];["G","U"];3.0;"Creature — Fish Mutant";["Creature"];"0";"4";"{1}{G}{U}";
"Elusive Spellfist";["DTK","IMA"];["U"];2.0;"Creature — Human Monk";["Creature"];"1";"3";"{1}{U}";
"Elven Cache";["6ED","POR","TD0","VIS"];["G"];4.0;"Sorcery";["Sorcery"];;;"{2}{G}{G}";
"Elven Fortress";["FEM"];["G"];1.0;"Enchantment";["Enchantment"];;;"{G}";
"Elven Lyre";["FEM","ME2"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Elven Palisade";["EXO"];["G"];1.0;"Enchantment";["Enchantment"];;;"{G}";
"Elven Riders";["10E","4ED","5ED","6ED","DPA","ITP","LEG","ONS","PS11","REN","RQS"];["G"];5.0;"Creature — Elf";["Creature"];"3";"3";"{3}{G}{G}";
"Elven Rite";["STH","TPR"];["G"];2.0;"Sorcery";["Sorcery"];;;"{1}{G}";
"Elven Warhounds";["TMP"];["G"];4.0;"Creature — Hound";["Creature"];"2";"2";"{3}{G}";
"Elves of Deep Shadow";["DDJ","DRK","F06","GK1","ME3","PRM","RAV"];["G"];1.0;"Creature — Elf Druid";["Creature"];"1";"1";"{G}";
"Elvish Aberration";["A25","CMD","CNS","DDU","PAL03","PRM","SCG","VMA"];["G"];6.0;"Creature — Elf Mutant";["Creature"];"4";"5";"{5}{G}";
"Elvish Archdruid";["C14","CMA","DDU","M10","M11","M12","M13"];["G"];3.0;"Creature — Elf Druid";["Creature"];"2";"2";"{1}{G}{G}";
"Elvish Archers";["2ED","3ED","4ED","5ED","6ED","7ED","CED","CEI","FBB","ITP","LEA","LEB","PTC","RQS","SUM"];["G"];2.0;"Creature — Elf Archer";["Creature"];"2";"1";"{1}{G}";
"Elvish Bard";["9ED","ALL","DKM"];["G"];5.0;"Creature — Elf Shaman";["Creature"];"2";"4";"{3}{G}{G}";
"Elvish Berserker";["10E","9ED","EXO"];["G"];1.0;"Creature — Elf Berserker";["Creature"];"1";"1";"{G}";
"Elvish Branchbender";["DDU","LRW"];["G"];3.0;"Creature — Elf Druid";["Creature"];"2";"2";"{2}{G}";
"Elvish Champion";["10E","7ED","8ED","9ED","DPA","INV","PJAS","PJJT","PJSE","PRM","PS11","PSAL","PSUS"];["G"];3.0;"Creature — Elf";["Creature"];"2";"2";"{1}{G}{G}";
"Elvish Clancaller";["M19","PM19"];["G"];2.0;"Creature — Elf Druid";["Creature"];"1";"1";"{G}{G}";
"Elvish Eulogist";["DD1","DPA","EVG","LRW","PS11"];["G"];1.0;"Creature — Elf Shaman";["Creature"];"1";"1";"{G}";
"Elvish Farmer";["FEM","ME2"];["G"];2.0;"Creature — Elf";["Creature"];"0";"2";"{1}{G}";
"Elvish Fury";["TMP","TPR"];["G"];1.0;"Instant";["Instant"];;;"{G}";
"Elvish Guidance";["ONS"];["G"];3.0;"Enchantment — Aura";["Enchantment"];;;"{2}{G}";
"Elvish Handservant";["LRW"];["G"];1.0;"Creature — Elf Warrior";["Creature"];"1";"1";"{G}";
"Elvish Harbinger";["DD1","EVG","LRW"];["G"];3.0;"Creature — Elf Druid";["Creature"];"1";"2";"{2}{G}";
"Elvish Healer";["ICE"];["W"];3.0;"Creature — Elf Cleric";["Creature"];"1";"2";"{2}{W}";
"Elvish Herder";["USG"];["G"];1.0;"Creature — Elf";["Creature"];"1";"1";"{G}";
"Elvish Hexhunter";["SHM"];["G","W"];1.0;"Creature — Elf Shaman";["Creature"];"1";"1";"{G/W}";
"Elvish House Party";["UNH"];["G"];6.0;"Creature — Elf Rogue";["Creature"];"*";"*";"{4}{G}{G}";
"Elvish Hunter";["FEM","ME2"];["G"];2.0;"Creature — Elf Archer";["Creature"];"1";"1";"{1}{G}";
"Elvish Impersonators";["UGL"];["G"];4.0;"Creature — Elves";["Creature"];"*";"*";"{3}{G}";
"Elvish Lookout";["UDS"];["G"];1.0;"Creature — Elf";["Creature"];"1";"1";"{G}";
"Elvish Lyrist";["7ED","8ED","BRB","PRM","PSUS","USG","WC99"];["G"];1.0;"Creature — Elf";["Creature"];"1";"1";"{G}";
"Elvish Mystic";["C14","CMA","DDU","F14","M14","M15","PRM"];["G"];1.0;"Creature — Elf Druid";["Creature"];"1";"1";"{G}";
"Elvish Pathcutter";["ONS"];["G"];4.0;"Creature — Elf Scout";["Creature"];"1";"2";"{3}{G}";
"Elvish Pioneer";["8ED","ONS","PRM"];["G"];1.0;"Creature — Elf Druid";["Creature"];"1";"1";"{G}";
"Elvish Piper";["10E","7ED","8ED","9ED","A25","M10","UDS"];["G"];4.0;"Creature — Elf Shaman";["Creature"];"1";"1";"{3}{G}";
"Elvish Promenade";["DD1","DPA","EVG","LRW","PS11"];["G"];4.0;"Tribal Sorcery — Elf";["Tribal","Sorcery"];;;"{3}{G}";
"Elvish Ranger";["ALL","ME2","POR"];["G"];3.0;"Creature — Elf";["Creature"];"4";"1";"{2}{G}";
"Elvish Rejuvenator";["M19","PM19","PRM"];["G"];3.0;"Creature — Elf Druid";["Creature"];"1";"1";"{2}{G}";
"Elvish Scout";["FEM"];["G"];1.0;"Creature — Elf Scout";["Creature"];"1";"1";"{G}";
"Elvish Scrapper";["8ED","ONS"];["G"];1.0;"Creature — Elf";["Creature"];"1";"1";"{G}";
"Elvish Skysweeper";["C13","C14","CMA","RAV"];["G"];1.0;"Creature — Elf Warrior";["Creature"];"1";"1";"{G}";
"Elvish Soultiller";["LGN"];["G"];5.0;"Creature — Elf Mutant";["Creature"];"5";"4";"{3}{G}{G}";
"Elvish Spirit Guide";["ALL","ME2","PRM"];["G"];3.0;"Creature — Elf Spirit";["Creature"];"2";"2";"{2}{G}";
"Elvish Vanguard";["DDU","EMA","ONS","PSAL"];["G"];2.0;"Creature — Elf Warrior";["Creature"];"1";"1";"{1}{G}";
"Elvish Visionary";["ALA","BBD","C14","C15","CMA","DDR","DPA","F10","M10","M13","ORI","PRM","PS11","TD0"];["G"];2.0;"Creature — Elf Shaman";["Creature"];"1";"1";"{1}{G}";
"Elvish Warrior";["9ED","DD1","DPA","EVG","MOR","ONS","PS11","PSAL"];["G"];2.0;"Creature — Elf Warrior";["Creature"];"2";"3";"{G}{G}";
"Emancipation Angel";["AVR","DDQ","UMA"];["W"];3.0;"Creature — Angel";["Creature"];"3";"3";"{1}{W}{W}";
"Embalmed Brawler";["LGN"];["B"];3.0;"Creature — Zombie";["Creature"];"2";"2";"{2}{B}";
"Embalmer's Tools";["AKH"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Embargo";["MMQ"];["U"];4.0;"Enchantment";["Enchantment"];;;"{3}{U}";
"Ember Beast";["BBD","CN2","GTC","ODY"];["R"];3.0;"Creature — Beast";["Creature"];"3";"4";"{2}{R}";
"Ember Gale";["SHM"];["R"];4.0;"Sorcery";["Sorcery"];;;"{3}{R}";
"Ember Hauler";["DDT","M11"];["R"];2.0;"Creature — Goblin";["Creature"];"2";"2";"{R}{R}";
"Ember Shot";["JUD"];["R"];7.0;"Instant";["Instant"];;;"{6}{R}";
"Ember Swallower";["PRM","PTHS","THS"];["R"];4.0;"Creature — Elemental";["Creature"];"4";"5";"{2}{R}{R}";
"Ember Weaver";["A25","CON"];["G"];3.0;"Creature — Spider";["Creature"];"2";"3";"{2}{G}";
"Ember-Eye Wolf";["SOI"];["R"];2.0;"Creature — Wolf";["Creature"];"1";"2";"{1}{R}";
"Ember-Fist Zubera";["CHK"];["R"];2.0;"Creature — Zubera Spirit";["Creature"];"1";"2";"{1}{R}";
"Emberhorn Minotaur";["AKH"];["R"];4.0;"Creature — Minotaur Warrior";["Creature"];"4";"3";"{3}{R}";
"Embermage Goblin";["ONS"];["R"];4.0;"Creature — Goblin Wizard";["Creature"];"1";"1";"{3}{R}";
"Embermaw Hellion";["ORI","PORI"];["R"];5.0;"Creature — Hellion";["Creature"];"4";"5";"{3}{R}{R}";
"Embersmith";["SOM"];["R"];2.0;"Creature — Human Artificer";["Creature"];"2";"1";"{1}{R}";
"Emberstrike Duo";["SHM"];["B","R"];2.0;"Creature — Elemental Warrior Shaman";["Creature"];"1";"1";"{1}{B/R}";
"Emberwilde Augur";["DD1","EVG","FUT"];["R"];2.0;"Creature — Goblin Shaman";["Creature"];"2";"1";"{1}{R}";
"Emberwilde Caliph";["MIR"];["R","U"];4.0;"Creature — Djinn";["Creature"];"4";"4";"{2}{U}{R}";
"Emberwilde Djinn";["MIR"];["R"];4.0;"Creature — Djinn";["Creature"];"5";"4";"{2}{R}{R}";
"Emblazoned Golem";["APC"];[];2.0;"Artifact Creature — Golem";["Artifact","Creature"];"1";"2";"{2}";
"Emblem of the Warmind";["FUT"];["R"];2.0;"Enchantment — Aura";["Enchantment"];;;"{1}{R}";
"Embodiment of Fury";["OGW"];["R"];4.0;"Creature — Elemental";["Creature"];"4";"3";"{3}{R}";
"Embodiment of Insight";["OGW"];["G"];5.0;"Creature — Elemental";["Creature"];"4";"4";"{4}{G}";
"Embodiment of Spring";["KTK"];["U"];1.0;"Creature — Elemental";["Creature"];"0";"3";"{U}";
"Embolden";["ODY"];["W"];3.0;"Instant";["Instant"];;;"{2}{W}";
"Embraal Bruiser";["KLD"];["B"];2.0;"Creature — Human Warrior";["Creature"];"3";"1";"{1}{B}";
"Embraal Gear-Smasher";["AER"];["R"];3.0;"Creature — Human Warrior";["Creature"];"2";"3";"{2}{R}";
"Emcee";["UNH"];["W"];3.0;"Creature — Human Rogue";["Creature"];"0";"1";"{2}{W}";
"Emcee (b)";["UNH"];["W"];3.0;"Creature — Human Rogue";["Creature"];"0";"1";"{2}{W}";
"Emerald Charm";["VIS","WC97","WC98"];["G"];1.0;"Instant";["Instant"];;;"{G}";
"Emerald Dragonfly";["CHR","LEG"];["G"];2.0;"Creature — Insect";["Creature"];"1";"1";"{1}{G}";
"Emerald Medallion";["C14","CMA","TMP"];[];2.0;"Artifact";["Artifact"];;;"{2}";
"Emerald Oryx";["M10"];["G"];4.0;"Creature — Antelope";["Creature"];"2";"3";"{3}{G}";
"Emerge Unscathed";["IMA","ROE"];["W"];1.0;"Instant";["Instant"];;;"{W}";
"Emergency Powers";["RNA"];["U","W"];7.0;"Instant";["Instant"];;;"{5}{W}{U}";
"Emergent Growth";["XLN"];["G"];4.0;"Sorcery";["Sorcery"];;;"{3}{G}";
"Emeria Angel";["IMA","PRM","PZEN","ZEN"];["W"];4.0;"Creature — Angel";["Creature"];"3";"3";"{2}{W}{W}";
"Emeria Shepherd";["BFZ","PBFZ"];["W"];7.0;"Creature — Angel";["Creature"];"4";"4";"{5}{W}{W}";
"Emeria, the Sky Ruin";["C14","ZEN"];[];0.0;"Land";["Land"];;;;
"Emissary of Despair";["DST"];["B"];3.0;"Creature — Spirit";["Creature"];"2";"1";"{1}{B}{B}";
