"aven tactician";["dtk"];["w"];5.0;"creature — bird soldier";["creature"];"2";"3";"{4}{w}";
"aven trailblazer";["con"];["w"];3.0;"creature — bird soldier";["creature"];"2";"*";"{2}{w}";
"aven trooper";["tor"];["w"];4.0;"creature — bird soldier";["creature"];"1";"1";"{3}{w}";
"aven warcraft";["jud"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"aven warhawk";["lgn"];["w"];5.0;"creature — bird soldier";["creature"];"2";"2";"{4}{w}";
"aven wind guide";["akh"];["u","w"];4.0;"creature — bird warrior";["creature"];"2";"3";"{2}{w}{u}";
"aven wind mage";["m19"];["u"];3.0;"creature — bird wizard";["creature"];"2";"2";"{2}{u}";
"aven windreader";["10e","9ed","ody","psal"];["u"];5.0;"creature — bird soldier wizard";["creature"];"3";"3";"{3}{u}{u}";
"aven of enduring hope";["hou"];["w"];5.0;"creature — bird cleric";["creature"];"3";"3";"{4}{w}";
"avenger en-dal";["nem"];["w"];2.0;"creature — human spellshaper";["creature"];"1";"1";"{1}{w}";
"avenger of zendikar";["c13","c18","ddp","prm","wwk"];["g"];7.0;"creature — elemental";["creature"];"5";"5";"{5}{g}{g}";
"avenging angel";["tmp","tpr"];["w"];5.0;"creature — angel";["creature"];"3";"3";"{3}{w}{w}";
"avenging arrow";["rtr"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"avenging druid";["exo"];["g"];3.0;"creature — human druid";["creature"];"1";"3";"{2}{g}";
"avian changeling";["lrw","mma"];["w"];3.0;"creature — shapeshifter";["creature"];"2";"2";"{2}{w}";
"aviary mechanic";["kld"];["w"];2.0;"creature — dwarf artificer";["creature"];"2";"2";"{1}{w}";
"aviation pioneer";["m19"];["u"];3.0;"creature — human artificer";["creature"];"1";"2";"{2}{u}";
"avid reclaimer";["hou"];["g"];3.0;"creature — human druid";["creature"];"2";"2";"{2}{g}";
"avizoa";["wth"];["u"];4.0;"creature — jellyfish";["creature"];"2";"2";"{3}{u}";
"avoid fate";["leg","tsb"];["g"];1.0;"instant";["instant"];;;"{g}";
"awaken the ancient";["m14"];["r"];4.0;"enchantment — aura";["enchantment"];;;"{1}{r}{r}{r}";
"awaken the bear";["ktk"];["g"];3.0;"instant";["instant"];;;"{2}{g}";
"awaken the erstwhile";["rna"];["b"];5.0;"sorcery";["sorcery"];;;"{3}{b}{b}";
"awaken the sky tyrant";["c15","pz1"];["r"];4.0;"enchantment";["enchantment"];;;"{3}{r}";
"awakened amalgam";["prix","rix"];[];4.0;"artifact creature — golem";["artifact","creature"];"*";"*";"{4}";
"awakener druid";["m10","m11"];["g"];3.0;"creature — human druid";["creature"];"1";"1";"{2}{g}";
"awakening";["sth"];["g"];4.0;"enchantment";["enchantment"];;;"{2}{g}{g}";
"awakening zone";["cmd","pc2","pca","roe"];["g"];3.0;"enchantment";["enchantment"];;;"{2}{g}";
"away";["dgm"];["b"];3.0;"instant";["instant"];;;"{2}{b}";
"awe strike";["mrd"];["w"];1.0;"instant";["instant"];;;"{w}";
"awe for the guilds";["dgm"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"awesome presence";["all"];["u"];1.0;"enchantment — aura";["enchantment"];;;"{u}";
"axe of the warmonger";["thp3"];[];0.0;"hero artifact — equipment";["hero","artifact"];;;;
"axebane beast";["rna"];["g"];4.0;"creature — beast";["creature"];"3";"4";"{3}{g}";
"axebane guardian";["rtr"];["g"];3.0;"creature — human druid";["creature"];"0";"3";"{2}{g}";
"axebane stag";["rtr"];["g"];7.0;"creature — elk";["creature"];"6";"7";"{6}{g}";
"axegrinder giant";["lrw","ps11"];["r"];6.0;"creature — giant warrior";["creature"];"6";"4";"{4}{r}{r}";
"axelrod gunnarson";["chr","leg","me3"];["b","r"];8.0;"legendary creature — giant";["creature"];"5";"5";"{4}{b}{b}{r}{r}";
"axis of mortality";["pxln","xln"];["w"];6.0;"enchantment";["enchantment"];;;"{4}{w}{w}";
"ayesha tanaka";["chr","leg"];["u","w"];4.0;"legendary creature — human artificer";["creature"];"2";"2";"{w}{w}{u}{u}";
"ayli, eternal pilgrim";["ogw","pogw"];["b","w"];2.0;"legendary creature — kor cleric";["creature"];"2";"3";"{w}{b}";
"aysen abbey";["hml"];[];0.0;"land";["land"];;;;
"aysen bureaucrats";["5ed","hml","me2"];["w"];2.0;"creature — human advisor";["creature"];"1";"1";"{1}{w}";
"aysen crusader";["hml","me2"];["w"];4.0;"creature — human knight";["creature"];"2+*";"2+*";"{2}{w}{w}";
"aysen highway";["hml"];["w"];6.0;"enchantment";["enchantment"];;;"{3}{w}{w}{w}";
"ayumi, the last visitor";["sok"];["g"];5.0;"legendary creature — spirit";["creature"];"7";"3";"{3}{g}{g}";
"azami, lady of scrolls";["c13","c17","chk","cma","psal"];["u"];5.0;"legendary creature — human wizard";["creature"];"0";"2";"{2}{u}{u}{u}";
"azimaet drake";["mir"];["u"];3.0;"creature — drake";["creature"];"1";"3";"{2}{u}";
"azor's elocutors";["rtr"];["u","w"];5.0;"creature — human advisor";["creature"];"3";"5";"{3}{w/u}{w/u}";
"azor, the lawbringer";["prix","rix"];["u","w"];6.0;"legendary creature — sphinx";["creature"];"6";"6";"{2}{w}{w}{u}{u}";
"azorius aethermage";["dis"];["u","w"];3.0;"creature — human wizard";["creature"];"1";"1";"{1}{w}{u}";
"azorius arrester";["rtr"];["w"];2.0;"creature — human soldier";["creature"];"2";"1";"{1}{w}";
"azorius chancery";["c13","c16","c18","cm2","cma","cmd","ddi","dis","ima","mm2","td0"];[];0.0;"land";["land"];;;;
"azorius charm";["ima","rtr"];["u","w"];2.0;"instant";["instant"];;;"{w}{u}";
"azorius cluestone";["dgm"];[];3.0;"artifact";["artifact"];;;"{3}";
"azorius first-wing";["dis"];["u","w"];2.0;"creature — griffin";["creature"];"2";"2";"{w}{u}";
"azorius guildgate";["c13","c18","cma","dgm","mm3","rna","rtr"];[];0.0;"land — gate";["land"];;;;
"azorius guildmage";["cmd","dis","prel","prm","td0"];["u","w"];2.0;"creature — vedalken wizard";["creature"];"2";"2";"{w/u}{w/u}";
"azorius herald";["c13","dis"];["w"];3.0;"creature — spirit";["creature"];"2";"1";"{2}{w}";
"azorius justiciar";["rtr"];["w"];4.0;"creature — human wizard";["creature"];"2";"2";"{2}{w}{w}";
"azorius keyrune";["c13","cma","rtr"];[];3.0;"artifact";["artifact"];;;"{3}";
"azorius knight-arbiter";["rna"];["u","w"];5.0;"creature — human knight";["creature"];"2";"5";"{3}{w}{u}";
"azorius locket";["rna"];[];3.0;"artifact";["artifact"];;;"{3}";
"azorius ploy";["dis"];["u","w"];4.0;"instant";["instant"];;;"{1}{w}{w}{u}";
"azorius signet";["arc","c18","dis","mm3","prm","td0"];[];2.0;"artifact";["artifact"];;;"{2}";
"azorius skyguard";["rna"];["u","w"];6.0;"creature — human knight";["creature"];"3";"3";"{4}{w}{u}";
"azra bladeseeker";["bbd"];["r"];3.0;"creature — azra warrior";["creature"];"3";"2";"{2}{r}";
"azra oddsmaker";["bbd"];["b","r"];3.0;"creature — azra warrior";["creature"];"3";"3";"{1}{b}{r}";
"azure drake";["5ed","9ed","brb","chr","leg","m11"];["u"];4.0;"creature — drake";["creature"];"2";"4";"{3}{u}";
"azure mage";["c14","m12","mm3"];["u"];2.0;"creature — human wizard";["creature"];"2";"1";"{1}{u}";
"azusa, lost but seeking";["a25","chk","j16","ocm1","prm"];["g"];3.0;"legendary creature — human monk";["creature"];"1";"2";"{2}{g}";
"b-i-n-g-o";["unh"];["g"];2.0;"creature — hound";["creature"];"1";"1";"{1}{g}";
"back from the brink";["isd"];["u"];6.0;"enchantment";["enchantment"];;;"{4}{u}{u}";
"back to basics";["uma","usg"];["u"];3.0;"enchantment";["enchantment"];;;"{2}{u}";
"back to nature";["m11","m15"];["g"];2.0;"instant";["instant"];;;"{1}{g}";
"backdraft";["leg"];["r"];2.0;"instant";["instant"];;;"{1}{r}";
"backfire";["4ed","leg","ren"];["u"];1.0;"enchantment — aura";["enchantment"];;;"{u}";
"backlash";["inv"];["b","r"];3.0;"instant";["instant"];;;"{1}{b}{r}";
"backslide";["ons"];["u"];2.0;"instant";["instant"];;;"{1}{u}";
"backup plan";["cns"];[];0.0;"conspiracy";["conspiracy"];;;;
"backwoods survivalists";["emn"];["g"];4.0;"creature — human warrior";["creature"];"4";"3";"{3}{g}";
"bad ass";["unh"];["b"];4.0;"creature — donkey zombie";["creature"];"3.5";"1";"{2}{b}{b}";
"bad ass (b)";["unh"];["b"];4.0;"creature — donkey zombie";["creature"];"3.5";"1";"{2}{b}{b}";
"bad moon";["2ed","3ed","4ed","5ed","c14","ced","cei","ddd","fbb","gvl","lea","leb","sum","tsb"];["b"];2.0;"enchantment";["enchantment"];;;"{1}{b}";
"bad river";["mir","vma"];[];0.0;"land";["land"];;;;
"badlands";["2ed","3ed","ced","cei","fbb","lea","leb","me2","me4","olgc","prm","sum","vma"];[];0.0;"land — swamp mountain";["land"];;;;
"baffling end";["rix"];["w"];2.0;"enchantment";["enchantment"];;;"{1}{w}";
"baird, steward of argive";["dom","pdom"];["w"];4.0;"legendary creature — human soldier";["creature"];"2";"4";"{2}{w}{w}";
"baki's curse";["hml"];["u"];4.0;"sorcery";["sorcery"];;;"{2}{u}{u}";
"baku altar";["bok"];[];2.0;"artifact";["artifact"];;;"{2}";
"bala ged scorpion";["ddr","ima","roe"];["b"];4.0;"creature — scorpion";["creature"];"2";"3";"{3}{b}";
"bala ged thief";["zen"];["b"];4.0;"creature — human rogue ally";["creature"];"2";"2";"{3}{b}";
"balan, wandering knight";["c17","pz2"];["w"];4.0;"legendary creature — cat knight";["creature"];"3";"3";"{2}{w}{w}";
"balance";["2ed","3ed","4ed","ced","cei","ema","fbb","g04","lea","leb","me4","prm","ptc","sum","v09","vma"];["w"];2.0;"sorcery";["sorcery"];;;"{1}{w}";
"balance of power";["8ed","por","ptk"];["u"];5.0;"sorcery";["sorcery"];;;"{3}{u}{u}";
"balancing act";["ody"];["w"];4.0;"sorcery";["sorcery"];;;"{2}{w}{w}";
"balduvian barbarians";["6ed","7ed","8ed","9ed","ice"];["r"];3.0;"creature — human barbarian";["creature"];"3";"2";"{1}{r}{r}";
"balduvian bears";["dkm","ice"];["g"];2.0;"creature — bear";["creature"];"2";"2";"{1}{g}";
"balduvian conjurer";["ice","me2"];["u"];2.0;"creature — human wizard";["creature"];"0";"2";"{1}{u}";
"balduvian dead";["all","cst","me2"];["b"];4.0;"creature — zombie";["creature"];"2";"3";"{3}{b}";
"balduvian fallen";["csp"];["b"];4.0;"creature — zombie";["creature"];"3";"5";"{3}{b}";
"balduvian frostwaker";["csp"];["u"];3.0;"creature — human wizard";["creature"];"1";"1";"{2}{u}";
"balduvian horde";["6ed","a25","all","btd","dkm","me1","prm","pwor"];["r"];4.0;"creature — human barbarian";["creature"];"5";"5";"{2}{r}{r}";
"balduvian hydra";["ice","me2"];["r"];2.0;"creature — hydra";["creature"];"0";"1";"{x}{r}{r}";
"balduvian rage";["csp","psal"];["r"];1.0;"instant";["instant"];;;"{x}{r}";
"balduvian shaman";["ice"];["u"];1.0;"creature — human cleric shaman";["creature"];"1";"1";"{u}";
"balduvian trading post";["all","me2"];[];0.0;"land";["land"];;;;
"balduvian war-makers";["all"];["r"];5.0;"creature — human barbarian";["creature"];"3";"3";"{4}{r}";
"balduvian warlord";["csp"];["r"];4.0;"creature — human barbarian";["creature"];"3";"2";"{3}{r}";
"balefire dragon";["isd","puma","uma"];["r"];7.0;"creature — dragon";["creature"];"6";"6";"{5}{r}{r}";
"balefire liege";["eve","hop"];["r","w"];5.0;"creature — spirit horror";["creature"];"2";"4";"{2}{r/w}{r/w}{r/w}";
"baleful ammit";["akh"];["b"];3.0;"creature — crocodile demon";["creature"];"4";"3";"{2}{b}";
"baleful eidolon";["ths"];["b"];2.0;"enchantment creature — spirit";["enchantment","creature"];"1";"1";"{1}{b}";
"baleful force";["c13","vma"];["b"];8.0;"creature — elemental";["creature"];"7";"7";"{5}{b}{b}{b}";
"baleful stare";["7ed","9ed","por"];["u"];3.0;"sorcery";["sorcery"];;;"{2}{u}";
"baleful strix";["c13","c16","e01","ema","pc2","pca","vma"];["b","u"];2.0;"artifact creature — bird";["artifact","creature"];"1";"1";"{u}{b}";
"ball lightning";["4ed","5ed","a25","btd","drk","g01","m10","me1","pd2","prm","ren","wc98"];["r"];3.0;"creature — elemental";["creature"];"6";"1";"{r}{r}{r}";
"ballista charger";["kld"];[];5.0;"artifact — vehicle";["artifact"];;;"{5}";
"ballista squad";["10e","9ed","mmq"];["w"];4.0;"creature — human rebel";["creature"];"2";"2";"{3}{w}";
"balloon peddler";["mmq"];["u"];3.0;"creature — human spellshaper";["creature"];"2";"2";"{2}{u}";
"ballot broker";["cn2"];["w"];3.0;"creature — human advisor";["creature"];"2";"3";"{2}{w}";
"ballynock cohort";["ema","shm"];["w"];3.0;"creature — kithkin soldier";["creature"];"2";"2";"{2}{w}";
"ballynock trapper";["eve"];["w"];4.0;"creature — kithkin soldier";["creature"];"2";"2";"{3}{w}";
"ballyrush banneret";["mor"];["w"];2.0;"creature — kithkin soldier";["creature"];"2";"1";"{1}{w}";
"balm of restoration";["fem"];[];2.0;"artifact";["artifact"];;;"{2}";
"baloth cage trap";["mm3","zen"];["g"];5.0;"instant — trap";["instant"];;;"{3}{g}{g}";
"baloth gorger";["dom"];["g"];4.0;"creature — beast";["creature"];"4";"4";"{2}{g}{g}";
"baloth null";["a25","ogw"];["b","g"];6.0;"creature — zombie beast";["creature"];"4";"5";"{4}{b}{g}";
"baloth pup";["ogw"];["g"];2.0;"creature — beast";["creature"];"3";"1";"{1}{g}";
"baloth woodcrasher";["c13","c18","cmd","zen"];["g"];6.0;"creature — beast";["creature"];"4";"4";"{4}{g}{g}";
"balshan beguiler";["ody"];["u"];3.0;"creature — human wizard";["creature"];"1";"1";"{2}{u}";
"balshan collaborator";["tor"];["u"];4.0;"creature — bird soldier";["creature"];"2";"2";"{3}{u}";
"balshan griffin";["ody"];["u"];5.0;"creature — griffin";["creature"];"3";"2";"{3}{u}{u}";
"balthor the defiled";["jud"];["b"];4.0;"legendary creature — zombie dwarf";["creature"];"2";"2";"{2}{b}{b}";
"balthor the stout";["tor"];["r"];3.0;"legendary creature — dwarf barbarian";["creature"];"2";"2";"{1}{r}{r}";
"balustrade spy";["gtc","ima"];["b"];4.0;"creature — vampire rogue";["creature"];"2";"3";"{3}{b}";
"bamboozle";["ody"];["u"];3.0;"sorcery";["sorcery"];;;"{2}{u}";
"bandage";["10e","sth","tpr"];["w"];1.0;"instant";["instant"];;;"{w}";
"bane alley blackguard";["dgm"];["b"];2.0;"creature — human rogue";["creature"];"1";"3";"{1}{b}";
"bane alley broker";["gtc"];["b","u"];3.0;"creature — human rogue";["creature"];"0";"3";"{1}{u}{b}";
"bane of bala ged";["bfz"];[];7.0;"creature — eldrazi";["creature"];"7";"5";"{7}";
"bane of progress";["c13","c15","cma"];["g"];6.0;"creature — elemental";["creature"];"2";"2";"{4}{g}{g}";
"bane of the living";["c16","cm2","lgn"];["b"];4.0;"creature — insect";["creature"];"4";"3";"{2}{b}{b}";
"banefire";["con","ddn","dpa","m19","mm2","pm19","ps11"];["r"];1.0;"sorcery";["sorcery"];;;"{x}{r}";
"baneful omen";["roe"];["b"];7.0;"enchantment";["enchantment"];;;"{4}{b}{b}{b}";
"baneslayer angel";["m10","m11","v15"];["w"];5.0;"creature — angel";["creature"];"5";"5";"{3}{w}{w}";
"banewasp affliction";["ala","ps11"];["b"];2.0;"enchantment — aura";["enchantment"];;;"{1}{b}";
"banewhip punisher";["hou"];["b"];3.0;"creature — human warrior";["creature"];"2";"2";"{2}{b}";
"banisher priest";["ddo","f14","m14","prm"];["w"];3.0;"creature — human cleric";["creature"];"2";"2";"{1}{w}{w}";
"banishing knack";["eve"];["u"];1.0;"instant";["instant"];;;"{u}";
"banishing light";["c15","cm2","f14","jou","prm"];["w"];3.0;"enchantment";["enchantment"];;;"{2}{w}";
"banishing stroke";["avr","c18","mm3"];["w"];6.0;"instant";["instant"];;;"{5}{w}";
"banishment decree";["mbs"];["w"];5.0;"instant";["instant"];;;"{3}{w}{w}";
"bankrupt in blood";["rna"];["b"];2.0;"sorcery";["sorcery"];;;"{1}{b}";
"banners raised";["avr"];["r"];1.0;"instant";["instant"];;;"{r}";
"banshee";["chr","drk","me3"];["b"];4.0;"creature — spirit";["creature"];"0";"1";"{2}{b}{b}";
"banshee of the dread choir";["c15","cma","pz1"];["b"];5.0;"creature — spirit";["creature"];"4";"4";"{3}{b}{b}";
"banshee's blade";["mrd"];[];2.0;"artifact — equipment";["artifact"];;;"{2}";
"bant battlemage";["ala"];["w"];3.0;"creature — human wizard";["creature"];"2";"2";"{2}{w}";
"bant charm";["ala","c18"];["g","u","w"];3.0;"instant";["instant"];;;"{g}{w}{u}";
"bant panorama";["ala","c13","cma","td0"];[];0.0;"land";["land"];;;;
"bant sojourners";["arb"];["g","u","w"];4.0;"creature — human soldier";["creature"];"2";"4";"{1}{g}{w}{u}";
"bant sureblade";["arb"];["g","u","w"];2.0;"creature — human soldier";["creature"];"2";"1";"{g/u}{w}";
"bar the door";["dka"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"baral's expertise";["aer","paer"];["u"];5.0;"sorcery";["sorcery"];;;"{3}{u}{u}";
"baral, chief of compliance";["aer","paer"];["u"];2.0;"legendary creature — human wizard";["creature"];"1";"3";"{1}{u}";
"barbarian bully";["jud"];["r"];3.0;"creature — human barbarian";["creature"];"2";"2";"{2}{r}";
"barbarian general";["ptk"];["r"];5.0;"creature — human barbarian soldier";["creature"];"3";"2";"{4}{r}";
"barbarian guides";["ice"];["r"];3.0;"creature — human barbarian";["creature"];"1";"2";"{2}{r}";
"barbarian horde";["ptk"];["r"];4.0;"creature — human barbarian soldier";["creature"];"3";"3";"{3}{r}";
"barbarian lunatic";["ody"];["r"];3.0;"creature — human barbarian";["creature"];"2";"1";"{2}{r}";
"barbarian outcast";["tor"];["r"];2.0;"creature — human barbarian beast";["creature"];"2";"2";"{1}{r}";
"barbarian riftcutter";["rav"];["r"];5.0;"creature — human barbarian";["creature"];"3";"3";"{4}{r}";
"barbarian ring";["ody","pd2"];[];0.0;"land";["land"];;;;
"barbary apes";["leg"];["g"];2.0;"creature — ape";["creature"];"2";"2";"{1}{g}";
"barbed battlegear";["som"];[];3.0;"artifact — equipment";["artifact"];;;"{3}";
"barbed field";["pcy"];["r"];4.0;"enchantment — aura";["enchantment"];;;"{2}{r}{r}";
"barbed foliage";["mir"];["g"];4.0;"enchantment";["enchantment"];;;"{2}{g}{g}";
"barbed lightning";["dst"];["r"];3.0;"instant";["instant"];;;"{2}{r}";
"barbed sextant";["5ed","cst","dkm","ice","me2","ptc"];[];1.0;"artifact";["artifact"];;;"{1}";
"barbed shocker";["cns","tsp"];["r"];4.0;"creature — insect";["creature"];"2";"2";"{3}{r}";
"barbed sliver";["h09","tmp","tpr"];["r"];3.0;"creature — sliver";["creature"];"2";"2";"{2}{r}";
"barbed wire";["mmq"];[];3.0;"artifact";["artifact"];;;"{3}";
"barbed-back wurm";["mir"];["b"];5.0;"creature — wurm";["creature"];"4";"3";"{4}{b}";
"barbtooth wurm";["p02","s99"];["g"];6.0;"creature — wurm";["creature"];"6";"4";"{5}{g}";
"bargain";["p02","s99"];["w"];3.0;"sorcery";["sorcery"];;;"{2}{w}";
"bargaining table";["mmq"];[];5.0;"artifact";["artifact"];;;"{5}";
"barging sergeant";["grn"];["r"];5.0;"creature — minotaur soldier";["creature"];"4";"2";"{4}{r}";
"barishi";["wth"];["g"];4.0;"creature — elemental";["creature"];"4";"3";"{2}{g}{g}";
"barkhide mauler";["ons"];["g"];5.0;"creature — beast";["creature"];"4";"4";"{4}{g}";
"barkshell blessing";["shm"];["g","w"];1.0;"instant";["instant"];;;"{g/w}";
"barktooth warbeard";["leg","me3"];["b","r"];7.0;"legendary creature — human warrior";["creature"];"6";"5";"{4}{b}{r}{r}";
"barl's cage";["5ed","chr","drk","me3"];[];4.0;"artifact";["artifact"];;;"{4}";
"baron sengir";["hml","me1","prm"];["b"];8.0;"legendary creature — vampire";["creature"];"5";"5";"{5}{b}{b}{b}";
"baron von count";["ust"];["b","r"];3.0;"legendary creature — human villain";["creature"];"3";"3";"{1}{b}{r}";
"barony vampire";["m11"];["b"];3.0;"creature — vampire";["creature"];"3";"2";"{2}{b}";
"barrage ogre";["ddu","som"];["r"];5.0;"creature — ogre warrior";["creature"];"3";"3";"{3}{r}{r}";
"barrage tyrant";["bfz","pbfz","prm"];[];5.0;"creature — eldrazi";["creature"];"5";"3";"{4}{r}";
"barrage of boulders";["ktk"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"barrage of expendables";["m14"];["r"];1.0;"enchantment";["enchantment"];;;"{r}";
"barrel down sokenzan";["sok"];["r"];3.0;"instant — arcane";["instant"];;;"{2}{r}";
"barreling attack";["mir"];["r"];4.0;"instant";["instant"];;;"{2}{r}{r}";
"barren glory";["fut"];["w"];6.0;"enchantment";["enchantment"];;;"{4}{w}{w}";
"barren moor";["arc","c13","c14","c15","c18","cm2","cma","cmd","ddc","ddj","dvd","ons","td0","vma","wc03"];[];0.0;"land";["land"];;;;
"barrenton cragtreads";["shm"];["u","w"];4.0;"creature — kithkin scout";["creature"];"3";"3";"{2}{w/u}{w/u}";
"barrenton medic";["shm"];["w"];5.0;"creature — kithkin cleric";["creature"];"0";"4";"{4}{w}";
"barricade breaker";["aer"];[];7.0;"artifact creature — juggernaut";["artifact","creature"];"7";"5";"{7}";
"barrier of bones";["grn"];["b"];1.0;"creature — skeleton wall";["creature"];"0";"3";"{b}";
"barrin's codex";["usg"];[];4.0;"artifact";["artifact"];;;"{4}";
"barrin's spite";["inv"];["b","u"];4.0;"sorcery";["sorcery"];;;"{2}{u}{b}";
"barrin's unmaking";["inv"];["u"];2.0;"instant";["instant"];;;"{1}{u}";
"barrin, master wizard";["usg"];["u"];3.0;"legendary creature — human wizard";["creature"];"1";"1";"{1}{u}{u}";
"barrow ghoul";["wth"];["b"];2.0;"creature — zombie";["creature"];"4";"4";"{1}{b}";
"bartel runeaxe";["leg","me3"];["b","g","r"];6.0;"legendary creature — giant warrior";["creature"];"6";"5";"{3}{b}{r}{g}";
"barter in blood";["avr","c15","cma","ddc","ddq","dvd","mrd","td2"];["b"];4.0;"sorcery";["sorcery"];;;"{2}{b}{b}";
"bartizan bats";["grn"];["b"];4.0;"creature — bat";["creature"];"3";"1";"{3}{b}";
"baru, fist of krosa";["fut"];["g"];5.0;"legendary creature — human druid";["creature"];"4";"4";"{3}{g}{g}";
"basal sliver";["tsp"];["b"];3.0;"creature — sliver";["creature"];"2";"2";"{2}{b}";
"basal thrull";["fem","me1"];["b"];2.0;"creature — thrull";["creature"];"1";"2";"{b}{b}";
"basalt gargoyle";["tsp"];["r"];3.0;"creature — gargoyle";["creature"];"3";"2";"{2}{r}";
"basalt golem";["mir"];[];5.0;"artifact creature — golem";["artifact","creature"];"2";"4";"{5}";
"basalt monolith";["2ed","3ed","c13","c15","ced","cei","cm2","cma","fbb","lea","leb","me4","prm","pz1","sum"];[];3.0;"artifact";["artifact"];;;"{3}";
"basandra, battle seraph";["cma","cmd","cns","pcmd","vma"];["r","w"];5.0;"legendary creature — angel";["creature"];"4";"4";"{3}{r}{w}";
"bash to bits";["ody"];["r"];4.0;"instant";["instant"];;;"{3}{r}";
"basilica bell-haunt";["rna"];["b","w"];4.0;"creature — spirit";["creature"];"3";"4";"{w}{w}{b}{b}";
"basilica guards";["gtc"];["w"];3.0;"creature — human soldier";["creature"];"1";"4";"{2}{w}";
"basilica screecher";["gtc"];["b"];2.0;"creature — bat";["creature"];"1";"2";"{1}{b}";
"basilisk collar";["mm3","wwk"];[];1.0;"artifact — equipment";["artifact"];;;"{1}";
"basking rootwalla";["ddd","f07","gvl","prm","tor","uma","vma","wc03"];["g"];1.0;"creature — lizard";["creature"];"1";"1";"{g}";
"bassara tower archer";["jou"];["g"];2.0;"creature — human archer";["creature"];"2";"1";"{g}{g}";
"bastion enforcer";["aer"];["w"];3.0;"creature — dwarf soldier";["creature"];"3";"2";"{2}{w}";
"bastion inventor";["aer"];["u"];6.0;"creature — vedalken artificer";["creature"];"4";"4";"{5}{u}";
"bastion mastodon";["kld"];[];5.0;"artifact creature — elephant";["artifact","creature"];"4";"5";"{5}";
"bastion protector";["c15","pz1"];["w"];3.0;"creature — human soldier";["creature"];"3";"3";"{2}{w}";
"bathe in dragonfire";["bbd","frf"];["r"];3.0;"sorcery";["sorcery"];;;"{2}{r}";
"bathe in light";["cma","cmd","rav"];["w"];2.0;"instant";["instant"];;;"{1}{w}";
"baton of courage";["5dn"];[];3.0;"artifact";["artifact"];;;"{3}";
"baton of morale";["ice"];[];2.0;"artifact";["artifact"];;;"{2}";
"battered golem";["5dn"];[];3.0;"artifact creature — golem";["artifact","creature"];"3";"2";"{3}";
"batterhorn";["rtr"];["r"];5.0;"creature — beast";["creature"];"4";"3";"{4}{r}";
"battering craghorn";["arc","ons"];["r"];4.0;"creature — goat beast";["creature"];"3";"1";"{2}{r}{r}";
"battering krasis";["dgm"];["g"];3.0;"creature — fish beast";["creature"];"2";"1";"{2}{g}";
"battering ram";["4ed","5ed","atq","itp","ren","rin","rqs"];[];2.0;"artifact creature — construct";["artifact","creature"];"1";"1";"{2}";
"battering sliver";["plc"];["r"];6.0;"creature — sliver";["creature"];"4";"4";"{5}{r}";
"battering wurm";["gpt"];["g"];7.0;"creature — wurm";["creature"];"4";"3";"{6}{g}";
"batterskull";["nph","pgpx","prm"];[];5.0;"artifact — equipment";["artifact"];;;"{5}";
"battery";["hop","inv","tsb"];["g"];4.0;"sorcery";["sorcery"];;;"{3}{g}";
"battle brawler";["frf"];["b"];2.0;"creature — orc warrior";["creature"];"2";"2";"{1}{b}";
"battle cry";["ice"];["w"];3.0;"instant";["instant"];;;"{2}{w}";
"battle frenzy";["ice"];["r"];3.0;"instant";["instant"];;;"{2}{r}";
"battle hurda";["wwk"];["w"];5.0;"creature — giant";["creature"];"3";"3";"{4}{w}";
"battle hymn";["avr"];["r"];2.0;"instant";["instant"];;;"{1}{r}";
"battle mastery";["bbd","ddl","dtk","lrw","m15"];["w"];3.0;"enchantment — aura";["enchantment"];;;"{2}{w}";
"battle rampart";["bbd","mmq","roe"];["r"];3.0;"creature — wall";["creature"];"1";"3";"{2}{r}";
"battle screech";["jud","vma"];["w"];4.0;"sorcery";["sorcery"];;;"{2}{w}{w}";
"battle sliver";["m14"];["r"];5.0;"creature — sliver";["creature"];"3";"3";"{4}{r}";
"battle squadron";["ddt","ema","mmq"];["r"];5.0;"creature — goblin";["creature"];"*";"*";"{3}{r}{r}";
"battle strain";["ody"];["r"];2.0;"enchantment";["enchantment"];;;"{1}{r}";
"battle at the bridge";["aer","paer"];["b"];1.0;"sorcery";["sorcery"];;;"{x}{b}";
"battle of wits";["9ed","m13","ody"];["u"];5.0;"enchantment";["enchantment"];;;"{3}{u}{u}";
"battle-mad ronin";["chk"];["r"];2.0;"creature — human samurai";["creature"];"1";"1";"{1}{r}";
"battle-rattle shaman";["bbd","e01","ima","mm3","roe"];["r"];4.0;"creature — goblin shaman";["creature"];"2";"2";"{3}{r}";
"battlefield forge";["10e","9ed","apc","m15","ori"];[];0.0;"land";["land"];;;;
"battlefield medic";["ons"];["w"];2.0;"creature — human cleric";["creature"];"1";"1";"{1}{w}";
"battlefield percher";["nem"];["b"];5.0;"creature — bird";["creature"];"2";"2";"{3}{b}{b}";
"battlefield scavenger";["akh"];["r"];2.0;"creature — jackal rogue";["creature"];"2";"2";"{1}{r}";
